"Transaction Hash","Timestamp","From","To","Transaction Type","Asset Contract Address","Asset Symbol / Name","Token ID","Amount","Gas Fee (ETH)"
"0x62ec8f64d38d5f929fa77706ba03dabcc7e9fd2fdd60ce3981518b451900d5d6","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000526381042511847"
"0x2e4d44de22f48d627c953c1dd4376061536600201b0ea15a1276fcd3d4529838","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000438775987478336"
"0x3ca9ec49aa9a9f84b0dd31abb5bf6f2617f1483cb1402edcb2edc637a9999883","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000430049656673904"
"0xc8675745b4e9ec4e045b4453919cf49bc7fd9461d48e8d7abc779a22e4672bc6","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000465224659094448"
"0x773b86e61adc65874085ccc31079d6353cdcfda8a3aa42995c53b89d7f188d1e","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000465440866673904"
"0xe134deafe57ed45095647043bb48bc511e72c7135a31130042ca5bfe663eeb20","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000982425647464528"
"0x9bc370d95abef9d07aa2f72515d56637bd7b2aace87d5b006383efd243629afd","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000691429846739728"
"0x834cc8f85cc881b0cf2613486860c3aafc49c532f433683bcbea978580339555","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000691429846739728"
"0x8c917ff7e0fdc7e4b3f8f154941bbb07e8e43c493065b44ec9da642830d9a55d","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000542493"
"0x2ba1af17de2702cbcd0a058d8ac8e19e4b9281ba2f7dee32f22ad2abad933bc4","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.00043981207425336"
"0x76a791237058f4e2c1bd5da01c387c1a7863be2f47c84eea710e2fe3cb446b35","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000464143621197168"
"0xa8e4cbe51606873169f1188d8b495aa2f17f7f1b0501c9bb0238850fa77576ea","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000616574227792752"
"0x78adfb88f27011dbfb08bde1bfce894e7344ee85042ae7bae5e89f54a3894628","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000465440866673904"
"0xb2fc63a31eb40c5e145576df3e987a46ef51067e7f8c9cd4fa3536452570d94f","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000443252775372369"
"0x1e8ff668b4356a3afc2456a5a396560d572ce2589f980431dfb9f18d2ece2ed6","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000569118"
"0xddd104a8f93cb6bd2e370cbdaccb57e93d5c494f72973a9c735db3ff1e00fa5e","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000569118"
"0x3302d0c99ccb30dbec7c3550a8eb823fc61ed9f604f9ee20377bc3a5c520cb1f","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.00056859"
"0xfe5bd2a2113d9c649e37cffffc2ffa942f3cfc5518d2747d916f7587b1702b66","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000479759048846355"
"0xaa1c61d3cfd9fd09f7eb2001875014a67e42829fcae88335623be947562f97cf","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000446570932348845"
"0x28e54cac9373da395097eb83dcb02990641aed2998358dd42d3a1c586b81ec97","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000645525"
"0xced39ceedb701d2356ca443b85ab2a43e1620b9b2675ea5459cb3180d60c2347","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000646125"
"0x10c5bf7a6f9933b25ec8f32877e55c9631a54eeed2d9f66db4b619372847520c","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000646125"
"0xda815c8736bdd39f5f487cf7975d388b90559000194ab1d02a77ab869c19ae05","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000644625"
"0x04552e587cb0c31bbda9989437a5d2d8181f9fd3f14bc44c85e0ea989620893a","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.00041512040635608"
"0x245ee86657a0f0c4cf549cd7465cb628077470e6504f60773096a521ae504436","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000465224659094448"
"0x179429ce142ca5d997efada418bb03702fe9189f481c4a6150775a1b4044004c","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.00062028"
"0x1609545004c386e437d9fc52723cf61b2f1fdefb0af70b63dff1c3fecf814a76","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000471481896991728"
"0x1386a9d207524c9a28769ba4b29e2b7dcc87cb4e3bf96185db4e55f6a442f835","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000458968257369208"
"0xc6fc9abbfbeac74675a25a37eb7b378b31ab3c304d75af1f798535311e79ae14","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.00043879103635608"
"0xbb4a78c7c461e743d4a41b07eb23271fe754670e4635ddf2964eebb671c413b2","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.00045393404385966"
"0xd02f5d6ab11cc753a9efe0df74edd1f3fcc3e4ac2bbbab8caf73d9510d1b428b","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.00045806479437112"
"0xd9e865bac7aed233ff2d5f05e11286586eec5975e2d3e23635285c8f85ed1e18","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000619992"
"0x2aa0aa9dd0c0cb5c7acabcde54c75ed3f04cfaecfd6491a6cc46a6d6eda8a33e","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.00062028"
"0x2dede06f99ebdf8036a47580acfaa4d0d5620dbbb4db105825e980a57a326810","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000594711"
"0x5e24a2ab1413a45197ce258265e655ed60c04dd3f7dcfab494dbd49c85d6d4fe","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.001193213596421088"
"0xa95a86298634cec45b64a0cb4516fbf9ab1bc4d1888872683a0b507a90c870ad","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.00042213316353264"
"0x7809da41ab04abd92048b4164686b183e6f6effe1bd53456b3584172e5de31cc","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000415568419057792"
"0x6c3903730d5dc8f1293db7b2ece8f6b1a288c44c159985f59a24cf595c3b3616","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000464143621197168"
"0x2c2976cbe72f35a4c5ea528a22b507bf47ba3b1b5a882bc02345183ac36b3c7d","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.00072366"
"0x9ea86a9c1b188399519d03b4f04c3d2a548d25d49b9d182d3b2ef45080ec5725","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000450823438783424"
"0x51fd465d423a9d411c399e25f029c40821a77dc1b24ca43df81cd56bdf1b3d07","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.0005404167299488"
"0x50565361685b0e35e56c63198c36f3e4a8bcfa39e5845802262a21b5cf771f84","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.00046565707425336"
"0x4cc40b6518872364b578ab2c466fbfd94c98b0db195c95a4f69d59b1b26e6725","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000464774226637248"
"0x2495ee015e6afbf2f986e65f150258e2abdf35e3a3ed46686e7d13e2ad4fbea6","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.00046457603635608"
"0x7e778b70f3d87ec059e041098f015cf1bc1801f394363466abc4de407324d4b2","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.00046457603635608"
"0xdcd3c8952c78599997b70466add7db75795a87d48bdbc28ffe97d69db4a1b35c","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.001281696548313456"
"0xab0e56cf5608e9adc5314f24f23288c159d91e702d5cc02939b73a09c73440e6","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.0009733845400092"
"0x34acd05c37b312d4b59f2e36866715cd3f14f5c07e1aa9054f269a70afd22b74","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000663764472363699"
"0xa82a884fc27a4f7275cdc5ef4a4ccdae423857e8bb4121717d9734fcd6158b9b","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000432033734611424"
"0x3f47cecade84f0aa1637f1e8364875ac236939fe72e57875efa42e511d614f22","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000464990434216704"
"0xa2fceac838db27f42d8db4ae68adbed41cb0d9bd04158516caf930865470e2bd","2024-03-25T07:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.00046520664179616"
"0x312d486dd57c5b6bd75a7ae36848a518fed41a4de669fc687be04444f384061f","2024-03-25T07:11:23Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.001649443416642864"
"0x05761a443e249013ab46c1b22fe3891be8e90edb0c630faaa5b1936174739ef8","2024-03-25T07:11:35Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.00180157640126736"
"0x8b6de8f4ea34820aebc23a9869987551861d2fbb61afc413ae47e9632e28405a","2024-03-25T07:11:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.001780740891506711"
"0x9c80fa55da6efb28cfe34bdfccd6bbeb6aa8edbbf1d8a9699a546b092847db7e","2024-03-25T07:12:47Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.002479229152737968"
"0x03323ea0f50db93ef45af197fa3c7c558b3cbe695646213737a6f4b57359cdb3","2024-03-25T07:13:11Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.002636622000146479"
"0xb60fe37d8fa14c79894c63cc8b0a424899621eabf54b3121ee211874ca86ec2e","2024-03-25T07:14:11Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000816710924215315"
"0x51a72565aea383d6dfd5bd7b82e91cf7d8e352e8e037df5bedf44d0d21f0f54e","2024-03-25T07:14:47Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.00173664549897696"
"0xc95a885b0584f8c8cee7b7ab7a338703e1928ffc34982ebb83112b66aa794666","2024-03-25T07:15:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.00176950904588706"
"0xf0bc5e5026fcce2422a66cb270646252d3899992bdfacabaae71a75c7a85129d","2024-03-25T07:16:23Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.0016060942645476"
"0xeff946b31adb96beb8365e71b8c960163fe1b33fe88d09c6b2e3b99a54e190b3","2024-03-25T07:16:35Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.002017545009257352"
"0xcd4e585502c9ea54ff1e61077f65d71f36c81c10d63108e930ff1619a28613b7","2024-03-25T07:16:35Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.001867829435185896"
"0xb1a6e7ac5c9fb6f33d930565dc315b0ebdf2b06f1ec15f221dee542bdf9bdf35","2024-03-25T07:16:35Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.00061131208119228"
"0x46613e9c0c9946e242dd20a95f4b055735dd2e2a878e374d737e9f5cfed1b472","2024-03-25T07:19:11Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.00178300873221365"
"0x26426d2eb67588d05e6a281337e43583976356b6b8d5b24cb4eee7447a50ec3a","2024-03-25T07:19:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.00075870496238944"
"0xc956bcf35db7cbdf9b923868722d7e4554784b01074e39cdebf302bc79333f44","2024-03-25T07:20:35Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000777450193150011"
"0xf1699c1a680436635ca258a5353ee74997fe0a987db98e46745fa0c4e4954fbf","2024-03-25T07:21:11Z","0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88","0xfb50526f49894b78541b776f5aaefe43e3bd8590","ETH_TRANSFER","","","","428360000000000000","0.000567"
"0x263cb2de6a2c50ce5a491997cf7216278a8e637804389427af227248582e2d23","2024-03-25T07:21:47Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000747250735792863"
"0x6a2e5bd8fc8d4c8591f92145c6db0c38f7171b246aae740a08c789ce89e90a7a","2024-03-25T07:22:11Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.002217145282313933"
"0x59750cf177a3f81c184bb7f1d1519ce0a2b0fef355e264001754044dfaf15e3c","2024-03-25T07:22:35Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.001730275117082326"
"0xefa1dc6c34b746311b850750905da20079713703c8757e692f4de7634e21504d","2024-03-25T07:23:23Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000707345809959273"
"0xe4eb1a20c861951c67f145bd1f899a00573d262029f9d0212022ce3ce7fe28c7","2024-03-25T07:23:23Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.002259834358587507"
"0x7fb68ae783f63861b4e1953905ce850cf51925beef6d7445cb5762e10e093b3a","2024-03-25T07:27:47Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.001115255237019924"
"0x9562a81998fdd197b4d2e70d44ae3468aae703e56d8b350091aed3be437f7ef4","2024-03-25T07:28:47Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.00241277244204296"
"0xc20b19cef772bf1f7a37800cc3af3e7da0f4b1c85843a318f3c20386b1bbd255","2024-03-25T07:31:35Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.00122948249917757"
"0xeb6fe6970f6c9adfcc07aa6ce3b3295aea6a8d0250f83dd4aa1246124252b5a0","2024-03-25T07:34:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000818624869085088"
"0xa452314d68caa2d11004762097acd299e89b31fbdf88c6617d718535437a436b","2024-03-25T07:35:11Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000807276113787624"
"0xca03d6a1d1571a82160d7da41c56abdb069f060041ee9d0a57dbe01cf47bbee7","2024-03-25T07:36:47Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.00076072844264554"
"0x31e14d24794acd2256451ee63fb7e10ce23973bbe3d22094e9fb0549ce8d4fd3","2024-03-25T07:38:23Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.00226586638227777"
"0xe228ea802c8e0326d21109806295f7b90b5a706b01fb6ce320b562412cdd1c37","2024-03-25T07:39:47Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.00126674174956807"
"0x1a3886bbfe954a29d57f7a22d673732922e040f12f5679cd26f768db40a1ca6f","2024-03-25T07:42:11Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.001154515363878555"
"0x08b50e910752bab045d571e40942e800ed9f5f4635c4fe02a0f1641ff79f161a","2024-03-25T07:42:47Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.002784404238482042"
"0x92e491d449ddb2c66c3fe26a29b9b54a750d96952fa6f85ee87489726c06013a","2024-03-25T07:43:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.001453883673138033"
"0xd804a1f36dd65516c44cfb94c8ff114419f0946ed0d441114b68a8492fd98717","2024-03-25T07:45:23Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.001315923"
"0x6f39e2f90e130f490c00b362fd1f1682082dee6045ba7a82c427fe06f5af975f","2024-03-25T07:46:47Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.002218916192032336"
"0xe60e3b13db725f7f27badf97529da667b892a337bf20fe5d16f77d5e20fe6040","2024-03-25T07:47:11Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000592885149700689"
"0x181a34350f069c915a9543cdae099f14992e6b1b7f2bf53e417ff079b3535c24","2024-03-25T07:47:23Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.001160383635849402"
"0xbdea62f59758fee5b471b3149a65b02875278d4a7af73528e07f810cd509d18e","2024-03-25T07:47:23Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000830438672131602"
"0x18d2a9707e3f65f1681e4d935bde6d97943ceb651649f37402565b2e1288dc52","2024-03-25T07:47:23Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000830207131806186"
"0x489a2eaef554ee55afb08641185339035f259d16d2e14a6ed992b18a81836fb2","2024-03-25T07:47:23Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000830438672131602"
"0x9a3ac9788bac453e076e64e6056aebe9661640056de76f01aee438b193f3910c","2024-03-25T07:47:47Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.002323650030670092"
"0xf48472deb13890f63f47ac827d822cfb68d168c7324f1923bdb4d9654d9ce1a2","2024-03-25T07:48:35Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000627536508462449"
"0x5382636827c5a873a4b0ded1a663fc45639ecb2bed712fd33ad808c720d2c13b","2024-03-25T07:48:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.002425042835258616"
"0x9811c49cf62a73ef38dc3c40c71029d9e7c02092b5ce24c6be8b52ab09242d63","2024-03-25T07:48:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.001843760869826166"
"0xd2c59aba3f9d813320f46dcc43b9192570c9ba08e8674d2c830f395361f2d38f","2024-03-25T07:48:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.000822154092594228"
"0xa36257153290d0e33309337bb7e614192e877e7c4fd0b9ab61b6b95f465d50d2","2024-03-25T07:49:11Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.002137080041437011"
"0x12936ef6d3e09ccfc395f8a2b15da10945b361aa85dde99dc672fe4260723a63","2024-03-25T07:49:11Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.001136148487531134"
